Timestamp,Room,Total Energy (W),Total ON Time (s)
2025-01-16 20:51:50,Bedroom,1.002672839164734,10.026728391647339
2025-01-16 20:51:50,Bathroom,0.6014473676681519,6.0144736766815186
2025-01-16 20:51:50,Kitchen,0.7026592493057251,7.026592493057251
2025-01-16 20:51:50,LivingRoom,0.6016497373580934,6.016497373580933
2025-01-16 20:54:07,Bedroom,1.402440881729126,14.02440881729126
2025-01-16 20:54:07,DiningRoom,0.6014884233474731,6.0148842334747314
2025-01-16 20:54:07,Bathroom,0.5023840427398683,5.023840427398682
2025-01-16 20:54:07,LivingRoom,0.20044567584991457,2.0044567584991455
2025-01-16 20:54:37,Bedroom,1.904194498062134,19.041944980621338
2025-01-16 20:54:37,DiningRoom,1.3041631698608398,13.041631698608398
2025-01-16 20:54:37,Bathroom,1.303311562538147,13.03311562538147
2025-01-16 20:54:37,LivingRoom,1.2026730298995971,12.026730298995972
2025-01-16 20:57:08,Bedroom,0.7015126466751099,7.015126466751099
2025-01-16 20:57:08,Bathroom,0.9014329433441163,9.014329433441162
2025-01-16 20:57:08,Kitchen,0.6004713535308839,6.004713535308838
2025-01-16 20:57:08,LivingRoom,0.5007710456848145,5.0077104568481445
2025-01-16 20:57:38,Bedroom,1.70281081199646,17.0281081199646
2025-01-16 20:57:38,Bathroom,1.50325665473938,15.032566547393799
2025-01-16 20:57:38,Kitchen,1.3016355991363526,13.016355991363525
2025-01-16 20:57:38,LivingRoom,1.402354884147644,14.02354884147644
2025-01-16 20:58:29,Bedroom,0.400929069519043,4.00929069519043
2025-01-16 20:58:29,Bathroom,0.601469373703003,6.014693737030029
2025-01-16 20:58:29,Kitchen,0.401220440864563,4.01220440864563
2025-01-16 20:58:29,LivingRoom,0.5020474672317505,5.020474672317505
2025-01-16 20:58:29,DiningRoom,0.300390625,3.00390625
2025-01-16 20:58:29,Hallway,0.30082325935363774,3.008232593536377
2025-01-17 20:16:27,Bedroom,0.7013622283935547,7.013622283935547
2025-01-17 20:16:27,Bathroom,0.8009156465530396,8.009156465530396
2025-01-17 20:16:27,Kitchen,0.8011306285858155,8.011306285858154
2025-01-17 20:16:27,LivingRoom,0.20156583786010743,2.015658378601074
2025-01-17 20:36:47,Bedroom,0.6025207757949829,6.025207757949829
2025-01-17 20:36:47,Bathroom,0.5008285999298097,5.008285999298096
2025-01-17 20:36:47,Kitchen,1.0013586759567261,10.01358675956726
2025-01-17 20:36:47,LivingRoom,0.7015711069107056,7.015711069107056
2025-01-17 20:37:44,Bedroom,0.600018310546875,6.00018310546875
2025-01-17 20:37:44,Bathroom,0.8025285243988038,8.025285243988037
2025-01-17 20:37:44,Kitchen,0.9012209653854371,9.01220965385437
2025-01-17 20:37:44,LivingRoom,0.5009453535079956,5.009453535079956
2025-01-17 20:38:14,Bedroom,1.3029896259307863,13.029896259307861
2025-01-17 20:38:14,Bathroom,1.703519892692566,17.03519892692566
2025-01-17 20:38:14,Kitchen,1.8042091369628905,18.042091369628906
2025-01-17 20:38:14,LivingRoom,0.9012587547302247,9.012587547302246
2025-01-17 20:44:54,Bedroom,0.6018187761306764,6.018187761306763
2025-01-17 20:44:54,Bathroom,0.7021996498107911,7.02199649810791
2025-01-17 20:44:54,Kitchen,0.8010386228561401,8.010386228561401
2025-01-17 20:44:54,LivingRoom,0.6012138843536377,6.012138843536377
2025-01-17 20:45:24,Bedroom,0.6018187761306764,6.018187761306763
2025-01-17 20:45:24,Bathroom,1.405294966697693,14.052949666976929
2025-01-17 20:45:24,Kitchen,0.8010386228561401,8.010386228561401
2025-01-17 20:45:24,LivingRoom,1.3021307468414307,13.021307468414307
2025-01-17 20:45:24,DiningRoom,0.3007687568664551,3.007687568664551
2025-01-17 20:45:24,Hallway,0.600898265838623,6.0089826583862305
2025-01-17 20:45:24,Office,0.8015483856201172,8.015483856201172
2025-01-17 20:52:21,Bedroom,0.8022337436676026,8.022337436676025
2025-01-17 20:52:21,Bathroom,1.0026697397232056,10.026697397232056
2025-01-17 20:52:21,Kitchen,0.20122833251953126,2.0122833251953125
2025-01-17 20:52:21,LivingRoom,0.6018568992614746,6.018568992614746
2025-01-17 20:52:21,DiningRoom,0.3004618644714356,3.0046186447143555
2025-01-17 20:52:51,Bedroom,1.2026811838150024,12.026811838150024
2025-01-17 20:52:51,Bathroom,1.8044780969619754,18.04478096961975
2025-01-17 20:52:51,Kitchen,0.20122833251953126,2.0122833251953125
2025-01-17 20:52:51,LivingRoom,1.8036664724349976,18.036664724349976
2025-01-17 20:52:51,DiningRoom,0.5011027097702027,5.011027097702026
2025-01-17 20:52:51,Office,0.30084819793701173,3.008481979370117
2025-01-17 21:11:33,Bedroom,0.5001298666000367,5.001298666000366
2025-01-17 21:11:33,Bathroom,0.9008269786834717,9.008269786834717
2025-01-17 21:11:33,Kitchen,1.0004512071609497,10.004512071609497
2025-01-17 21:11:33,LivingRoom,0.40042800903320314,4.004280090332031
2025-01-17 21:15:44,Bedroom,0.6015738725662232,6.0157387256622314
2025-01-17 21:15:44,Bathroom,0.8021389484405519,8.021389484405518
2025-01-17 21:15:44,Kitchen,0.30140347480773927,3.0140347480773926
2025-01-17 21:15:44,LivingRoom,0.3014391422271729,3.0143914222717285
2025-01-17 21:15:44,DiningRoom,0.3009424924850464,3.009424924850464
2025-01-17 21:15:44,Hallway,0.4005750894546509,4.005750894546509
2025-01-17 21:15:44,Office,0.20096287727355958,2.0096287727355957
2025-01-17 21:17:54,Bedroom,0.6017080545425415,6.017080545425415
2025-01-17 21:17:54,Bathroom,0.9017313957214357,9.017313957214355
2025-01-17 21:17:54,Kitchen,0.6016369819641114,6.016369819641113
2025-01-17 21:17:54,LivingRoom,0.80146963596344,8.0146963596344
2025-01-17 21:18:24,Bedroom,1.603424096107483,16.03424096107483
2025-01-17 21:18:24,Bathroom,1.8026873111724855,18.026873111724854
2025-01-17 21:18:24,Kitchen,1.5026669502258303,15.0266695022583
2025-01-17 21:18:24,LivingRoom,1.001836919784546,10.018369197845459
2025-01-17 21:24:44,Bedroom,1.0027764081954955,10.027764081954956
2025-01-17 21:24:44,DiningRoom,0.7019279956817627,7.019279956817627
2025-01-17 21:24:44,Bathroom,0.8019628047943116,8.019628047943115
2025-01-17 21:24:44,LivingRoom,0.3005192518234253,3.005192518234253
2025-01-17 21:27:51,Bedroom,1.1029101848602294,11.029101848602295
2025-01-17 21:27:51,Bathroom,0.40205299854278564,4.0205299854278564
2025-01-17 21:27:51,Kitchen,0.5025763034820557,5.025763034820557
2025-01-17 21:27:51,LivingRoom,0.8018992662429809,8.01899266242981
2025-01-17 21:30:59,Bedroom,0.5011852025985718,5.011852025985718
2025-01-17 21:30:59,Bathroom,0.5009460926055909,5.009460926055908
2025-01-17 21:30:59,Kitchen,0.4009563446044922,4.009563446044922
2025-01-17 21:30:59,LivingRoom,1.3025554656982423,13.025554656982422
2025-01-17 21:33:48,Bedroom,0.8020300626754762,8.02030062675476
2025-01-17 21:33:48,Bathroom,0.7028468370437623,7.028468370437622
2025-01-17 21:33:48,Kitchen,0.802645993232727,8.02645993232727
2025-01-17 21:33:48,LivingRoom,0.6022250652313232,6.022250652313232
2025-01-17 21:51:59,Bedroom,1.002988862991333,10.02988862991333
2025-01-17 21:51:59,Bathroom,0.6022491216659547,6.022491216659546
2025-01-17 21:51:59,Kitchen,0.9013011455535889,9.013011455535889
2025-01-17 21:51:59,LivingRoom,0.40152664184570314,4.015266418457031
2025-01-17 21:54:44,Bedroom,0.9026554822921753,9.026554822921753
2025-01-17 21:54:44,Bathroom,0.702133846282959,7.02133846282959
2025-01-17 21:54:44,Kitchen,0.5007902145385743,5.007902145385742
2025-01-17 21:54:44,LivingRoom,0.6015016794204713,6.015016794204712
2025-01-17 21:55:14,Bedroom,1.3048176050186155,13.048176050186157
2025-01-17 21:55:14,Bathroom,1.7044504642486573,17.044504642486572
2025-01-17 21:55:14,Kitchen,0.5007902145385743,5.007902145385742
2025-01-17 21:55:14,LivingRoom,1.5044063806533816,15.044063806533813
2025-01-17 21:55:14,DiningRoom,0.6003910779953003,6.003910779953003
2025-01-17 22:01:15,Bedroom,0.7005725860595704,7.005725860595703
2025-01-17 22:01:15,Bathroom,1.0006139278411865,10.006139278411865
2025-01-17 22:01:15,Kitchen,0.5010429620742798,5.010429620742798
2025-01-17 22:01:15,LivingRoom,0.5007926464080811,5.0079264640808105
2025-01-17 22:04:20,Bedroom,0.6001221179962158,6.001221179962158
2025-01-17 22:04:20,Bathroom,1.0017104387283324,10.017104387283325
2025-01-17 22:04:20,Kitchen,0.5019794464111329,5.019794464111328
2025-01-17 22:04:20,LivingRoom,0.6015982627868652,6.015982627868652
2025-01-17 22:04:50,Bedroom,1.4026345014572144,14.026345014572144
2025-01-17 22:04:50,Bathroom,2.005461812019348,20.05461812019348
2025-01-17 22:04:50,Kitchen,1.0021097660064697,10.021097660064697
2025-01-17 22:04:50,LivingRoom,1.1023905754089356,11.023905754089355
2025-01-17 22:04:50,Hallway,0.2015263319015503,2.015263319015503
2025-01-17 22:08:25,Bedroom,0.7031106472015382,7.031106472015381
2025-01-17 22:08:25,Bathroom,0.8022650480270386,8.022650480270386
2025-01-17 22:08:25,LivingRoom,0.8018615245819092,8.018615245819092
2025-01-17 22:08:25,DiningRoom,0.30029547214508057,3.0029547214508057
2025-01-17 22:08:55,Bedroom,1.6055810689926147,16.055810689926147
2025-01-17 22:08:55,Bathroom,1.50308358669281,15.0308358669281
2025-01-17 22:08:55,LivingRoom,1.5036388635635376,15.036388635635376
2025-01-17 22:08:55,DiningRoom,1.1026857376098633,11.026857376098633
2025-01-17 22:09:25,Bedroom,1.805597186088562,18.05597186088562
2025-01-17 22:09:25,Bathroom,2.508912539482117,25.089125394821167
2025-01-17 22:09:25,LivingRoom,2.306301164627075,23.063011646270752
2025-01-17 22:09:25,DiningRoom,1.6028817415237429,16.028817415237427
2025-01-17 22:09:25,Hallway,0.3002585649490357,3.0025856494903564
2025-01-17 22:09:25,Office,0.30128715038299564,3.012871503829956
2025-01-17 22:13:18,Bedroom,0.9001011371612548,9.001011371612549
2025-01-17 22:13:18,Bathroom,0.9043879747390747,9.043879747390747
2025-01-17 22:13:18,Office,0.4008242130279541,4.008242130279541
2025-01-17 22:13:18,Kitchen,0.20121521949768068,2.0121521949768066
2025-01-17 22:13:18,LivingRoom,0.5001648664474487,5.001648664474487
2025-01-17 22:15:46,Bedroom,0.6014933586120605,6.0149335861206055
2025-01-17 22:15:46,Bathroom,0.5023622274398805,5.023622274398804
2025-01-17 22:15:46,Kitchen,0.20038187503814697,2.0038187503814697
2025-01-17 22:15:46,LivingRoom,0.8031331300735474,8.031331300735474
2025-01-17 22:15:46,Hallway,0.4015529155731201,4.015529155731201
2025-01-17 22:15:46,Office,0.4013454675674439,4.0134546756744385
2025-01-17 22:16:16,Bedroom,0.6014933586120605,6.0149335861206055
2025-01-17 22:16:16,Bathroom,1.3032127380371095,13.032127380371094
2025-01-17 22:16:16,Kitchen,0.40054919719696047,4.0054919719696045
2025-01-17 22:16:16,LivingRoom,1.8045052289962769,18.04505228996277
2025-01-17 22:16:16,Hallway,0.9045075416564942,9.045075416564941
2025-01-17 22:16:16,Office,0.8015763282775878,8.015763282775879
2025-01-17 22:16:46,Bedroom,1.7036177873611449,17.03617787361145
2025-01-17 22:16:46,Bathroom,2.8066735744476325,28.06673574447632
2025-01-17 22:16:46,Kitchen,0.40054919719696047,4.0054919719696045
2025-01-17 22:16:46,LivingRoom,2.004691958427429,20.046919584274292
2025-01-17 22:16:46,Hallway,0.9045075416564942,9.045075416564941
2025-01-17 22:16:46,Office,0.8015763282775878,8.015763282775879
2025-01-17 22:16:46,DiningRoom,0.20026786327362062,2.002678632736206
2025-01-17 22:23:12,Bedroom,1.1019279718399049,11.019279718399048
2025-01-17 22:23:12,Bathroom,0.6017766475677491,6.01776647567749
2025-01-17 22:23:12,Kitchen,0.5016880750656127,5.016880750656128
2025-01-17 22:23:12,LivingRoom,0.5014398574829102,5.014398574829102
2025-01-17 22:26:50,Bedroom,1.301825499534607,13.01825499534607
2025-01-17 22:26:50,Bathroom,0.9024712085723876,9.024712085723877
2025-01-17 22:26:50,LivingRoom,0.20102708339691164,2.010270833969116
2025-01-17 22:26:50,DiningRoom,0.30110337734222414,3.011033773422241
2025-01-17 22:29:33,Bedroom,0.8024099349975586,8.024099349975586
2025-01-17 22:29:33,Bathroom,0.8039959669113159,8.03995966911316
2025-01-17 22:29:33,Kitchen,0.5009603023529053,5.009603023529053
2025-01-17 22:29:33,LivingRoom,0.802475881576538,8.02475881576538
